,artist,song,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
4155,Slayyyter,Mine,64,0.69,0.734,1,-6.377,1,0.0316,0.0933,0.00531,0.137,0.459,124.033,audio_features,18uOcUO5mNEYHHigeXPgQM,spotify:track:18uOcUO5mNEYHHigeXPgQM,https://api.spotify.com/v1/tracks/18uOcUO5mNEYHHigeXPgQM,https://api.spotify.com/v1/audio-analysis/18uOcUO5mNEYHHigeXPgQM,159013,4
4156,Bawal Clan,R U Aaliyah?,41,0.806,0.474,1,-8.431,0,0.171,0.276,0,0.413,0.385,114.987,audio_features,5lloIPNRXna1N8Yc2Ia6Lf,spotify:track:5lloIPNRXna1N8Yc2Ia6Lf,https://api.spotify.com/v1/tracks/5lloIPNRXna1N8Yc2Ia6Lf,https://api.spotify.com/v1/audio-analysis/5lloIPNRXna1N8Yc2Ia6Lf,262957,4
4157,Jenil,Show Me Love,52,0.656,0.935,9,-4.365,1,0.12,0.405,3.05e-05,0.151,0.277,125.983,audio_features,0LGWB4tRfoMrdgqB7jQ1EM,spotify:track:0LGWB4tRfoMrdgqB7jQ1EM,https://api.spotify.com/v1/tracks/0LGWB4tRfoMrdgqB7jQ1EM,https://api.spotify.com/v1/audio-analysis/0LGWB4tRfoMrdgqB7jQ1EM,190511,4
4158,Raf Davis,Chinita,50,0.719,0.633,10,-8.543,1,0.0638,0.0595,0,0.133,0.372,163.974,audio_features,43jNe1c0cMOmxo6PiF2Ps4,spotify:track:43jNe1c0cMOmxo6PiF2Ps4,https://api.spotify.com/v1/tracks/43jNe1c0cMOmxo6PiF2Ps4,https://api.spotify.com/v1/audio-analysis/43jNe1c0cMOmxo6PiF2Ps4,234886,4
4159,SB19,MAPA,62,0.561,0.651,9,-4.862,1,0.0689,0.309,0,0.378,0.355,129.957,audio_features,6Fz2TpxUD0YvAPsuG8nDMJ,spotify:track:6Fz2TpxUD0YvAPsuG8nDMJ,https://api.spotify.com/v1/tracks/6Fz2TpxUD0YvAPsuG8nDMJ,https://api.spotify.com/v1/audio-analysis/6Fz2TpxUD0YvAPsuG8nDMJ,275420,4
4160,Over October,Wait,43,0.506,0.238,0,-14.285,1,0.0323,0.436,0.0223,0.14,0.1,138.121,audio_features,0NXLFkWYMId14HVJucEg3P,spotify:track:0NXLFkWYMId14HVJucEg3P,https://api.spotify.com/v1/tracks/0NXLFkWYMId14HVJucEg3P,https://api.spotify.com/v1/audio-analysis/0NXLFkWYMId14HVJucEg3P,283719,3
4161,Slapshock,Agent Orange,44,0.452,0.725,3,-7.894,1,0.112,0.0111,0,0.107,0.705,100.931,audio_features,1zeFW1DxLvfVyKOQDn56iy,spotify:track:1zeFW1DxLvfVyKOQDn56iy,https://api.spotify.com/v1/tracks/1zeFW1DxLvfVyKOQDn56iy,https://api.spotify.com/v1/audio-analysis/1zeFW1DxLvfVyKOQDn56iy,245760,4
4162,Snakefight,Circles,26,0.533,0.915,1,-3.92,1,0.0445,1.98e-05,0,0.0804,0.644,126.999,audio_features,49tkVJJPm13PHiKQiRjkJj,spotify:track:49tkVJJPm13PHiKQiRjkJj,https://api.spotify.com/v1/tracks/49tkVJJPm13PHiKQiRjkJj,https://api.spotify.com/v1/audio-analysis/49tkVJJPm13PHiKQiRjkJj,219428,4
4163,Veia,Jesus You Are for Me,39,0.524,0.62,3,-8.154,0,0.0283,0.149,3.43e-05,0.08,0.259,155.931,audio_features,2ABcnNMsTOYA6mqxnP3anK,spotify:track:2ABcnNMsTOYA6mqxnP3anK,https://api.spotify.com/v1/tracks/2ABcnNMsTOYA6mqxnP3anK,https://api.spotify.com/v1/audio-analysis/2ABcnNMsTOYA6mqxnP3anK,355553,4
4164,Just Hush,Maikee's Letters,57,0.706,0.503,0,-8.265,1,0.0742,0.172,0.00197,0.0586,0.295,121.931,audio_features,21XjtaAEZxurElfPGSKrv9,spotify:track:21XjtaAEZxurElfPGSKrv9,https://api.spotify.com/v1/tracks/21XjtaAEZxurElfPGSKrv9,https://api.spotify.com/v1/audio-analysis/21XjtaAEZxurElfPGSKrv9,300893,4
4165,Tropical Depression,Kapayapaan,48,0.74,0.426,9,-16.403,1,0.0769,0.0754,1.28e-05,0.0988,0.732,95.993,audio_features,2TlTCyPWeCNw0jRua3sQxA,spotify:track:2TlTCyPWeCNw0jRua3sQxA,https://api.spotify.com/v1/tracks/2TlTCyPWeCNw0jRua3sQxA,https://api.spotify.com/v1/audio-analysis/2TlTCyPWeCNw0jRua3sQxA,286000,4
4166,Join The Club,Nobela,61,0.358,0.548,8,-5.998,1,0.027,0.36,0,0.173,0.518,163.434,audio_features,3vGkyQlCw8LklNip0ZUELC,spotify:track:3vGkyQlCw8LklNip0ZUELC,https://api.spotify.com/v1/tracks/3vGkyQlCw8LklNip0ZUELC,https://api.spotify.com/v1/audio-analysis/3vGkyQlCw8LklNip0ZUELC,291507,4
4167,Janine Teñoso,Pelikula,66,0.676,0.259,6,-12.127,1,0.0598,0.801,2.36e-05,0.115,0.314,75.031,audio_features,663vZfMh88Uo2bfTx6wiE4,spotify:track:663vZfMh88Uo2bfTx6wiE4,https://api.spotify.com/v1/tracks/663vZfMh88Uo2bfTx6wiE4,https://api.spotify.com/v1/audio-analysis/663vZfMh88Uo2bfTx6wiE4,204693,4
4168,Bayanihan Philippine Dance Company,Cariñosa,24,0.623,0.338,5,-17.112,0,0.0389,0.33,0.926,0.121,0.789,84.116,audio_features,3MVaeAx2DAQnEWzrveCQzC,spotify:track:3MVaeAx2DAQnEWzrveCQzC,https://api.spotify.com/v1/tracks/3MVaeAx2DAQnEWzrveCQzC,https://api.spotify.com/v1/audio-analysis/3MVaeAx2DAQnEWzrveCQzC,114600,4
4169,Kris Delano,Alak Usok Pera,40,0.972,0.329,3,-11.371,0,0.123,0.307,0.0306,0.108,0.509,110.012,audio_features,7GT7hkMsKuEcMyX16flvlY,spotify:track:7GT7hkMsKuEcMyX16flvlY,https://api.spotify.com/v1/tracks/7GT7hkMsKuEcMyX16flvlY,https://api.spotify.com/v1/audio-analysis/7GT7hkMsKuEcMyX16flvlY,213864,4
4170,Liu Dehai,Wild Geese Descending on a Sandy Beach,6,0.492,0.126,11,-19.538,0,0.0675,0.936,0.94,0.0587,0.259,74.014,audio_features,6fCI7z0sbDDYkFrmNj1NB5,spotify:track:6fCI7z0sbDDYkFrmNj1NB5,https://api.spotify.com/v1/tracks/6fCI7z0sbDDYkFrmNj1NB5,https://api.spotify.com/v1/audio-analysis/6fCI7z0sbDDYkFrmNj1NB5,416733,4
4171,Musical Blades,Johnny I Hardly Knew Ya,37,0.68,0.468,1,-10.87,0,0.14,0.852,0,0.151,0.702,129.103,audio_features,1oVLB0GHxRj5w3XxKFsdAL,spotify:track:1oVLB0GHxRj5w3XxKFsdAL,https://api.spotify.com/v1/tracks/1oVLB0GHxRj5w3XxKFsdAL,https://api.spotify.com/v1/audio-analysis/1oVLB0GHxRj5w3XxKFsdAL,165573,4
4172,Gerard Schoonebeek,De lafaard van de stad,37,0.627,0.354,6,-14.929,1,0.0531,0.558,0,0.0823,0.743,178.628,audio_features,74evwYa9cFdoEUlihfhb2M,spotify:track:74evwYa9cFdoEUlihfhb2M,https://api.spotify.com/v1/tracks/74evwYa9cFdoEUlihfhb2M,https://api.spotify.com/v1/audio-analysis/74evwYa9cFdoEUlihfhb2M,265507,4
4173,Pisadinha De Luxo,Se Tu Amasse Eu,62,0.63,0.722,3,-7.452,0,0.0379,0.604,8.27e-05,0.0808,0.926,158.004,audio_features,6TVGPU12mOFJJoggPzHKVR,spotify:track:6TVGPU12mOFJJoggPzHKVR,https://api.spotify.com/v1/tracks/6TVGPU12mOFJJoggPzHKVR,https://api.spotify.com/v1/audio-analysis/6TVGPU12mOFJJoggPzHKVR,190589,4
4174,String Machine,Gales of Worry,27,0.62,0.661,4,-8.995,1,0.0451,0.00151,0.000768,0.109,0.61,115.011,audio_features,3ctbJ2HS54NMFfsgEMxiEp,spotify:track:3ctbJ2HS54NMFfsgEMxiEp,https://api.spotify.com/v1/tracks/3ctbJ2HS54NMFfsgEMxiEp,https://api.spotify.com/v1/audio-analysis/3ctbJ2HS54NMFfsgEMxiEp,233307,4
4175,Lady Beast,Reaper,5,0.178,0.876,8,-8.057,0,0.0729,0.00141,1.85e-05,0.116,0.531,178.498,audio_features,3Wb6n5EvARbHLdM9vxqg5l,spotify:track:3Wb6n5EvARbHLdM9vxqg5l,https://api.spotify.com/v1/tracks/3Wb6n5EvARbHLdM9vxqg5l,https://api.spotify.com/v1/audio-analysis/3Wb6n5EvARbHLdM9vxqg5l,230500,4
4176,Hardo,Bottom Of The Trap (feat. Icewear Vezzo & EST Gee),55,0.892,0.464,1,-6.496,1,0.295,0.017,0,0.109,0.241,140.057,audio_features,0Btz9n7eympYOWBp6ICg1P,spotify:track:0Btz9n7eympYOWBp6ICg1P,https://api.spotify.com/v1/tracks/0Btz9n7eympYOWBp6ICg1P,https://api.spotify.com/v1/audio-analysis/0Btz9n7eympYOWBp6ICg1P,179705,4
4177,The Clarks,Born Too Late,40,0.314,0.688,11,-7.524,1,0.0306,6.13e-05,2.45e-05,0.146,0.536,186.348,audio_features,1liqxWv5Stjdtor4n3S9cZ,spotify:track:1liqxWv5Stjdtor4n3S9cZ,https://api.spotify.com/v1/tracks/1liqxWv5Stjdtor4n3S9cZ,https://api.spotify.com/v1/audio-analysis/1liqxWv5Stjdtor4n3S9cZ,195067,4
4178,Tonight Alive,Little Lion Man,58,0.588,0.698,6,-4.047,1,0.0444,0.00197,8.01e-05,0.114,0.553,129.95,audio_features,6oyJip5XQHRqcsy6hOTqw3,spotify:track:6oyJip5XQHRqcsy6hOTqw3,https://api.spotify.com/v1/tracks/6oyJip5XQHRqcsy6hOTqw3,https://api.spotify.com/v1/audio-analysis/6oyJip5XQHRqcsy6hOTqw3,233147,4
4179,El Gucci y Su Banda,Ya No Tiene Novio,30,0.715,0.866,7,-2.589,0,0.0844,0.363,0,0.0665,0.862,99.68,audio_features,4qqn3Md1zseKX2uDPT0moe,spotify:track:4qqn3Md1zseKX2uDPT0moe,https://api.spotify.com/v1/tracks/4qqn3Md1zseKX2uDPT0moe,https://api.spotify.com/v1/audio-analysis/4qqn3Md1zseKX2uDPT0moe,150349,4
4180,Gabiro,9Mm6,27,0.807,0.281,4,-12.957,0,0.279,0.248,2.75e-06,0.101,0.454,129.965,audio_features,3NMaCOSLF4rWwQQxsc84xs,spotify:track:3NMaCOSLF4rWwQQxsc84xs,https://api.spotify.com/v1/tracks/3NMaCOSLF4rWwQQxsc84xs,https://api.spotify.com/v1/audio-analysis/3NMaCOSLF4rWwQQxsc84xs,171697,4
4181,Izaya Tiji,Bye Bye,50,0.554,0.521,10,-9.546,0,0.241,0.0619,0,0.189,0.304,145.36,audio_features,2i3ZGeVIp5k41xdJ4qHDrL,spotify:track:2i3ZGeVIp5k41xdJ4qHDrL,https://api.spotify.com/v1/tracks/2i3ZGeVIp5k41xdJ4qHDrL,https://api.spotify.com/v1/audio-analysis/2i3ZGeVIp5k41xdJ4qHDrL,198400,4
4182,Rozzy,Seize,28,0.526,0.801,2,-7.852,0,0.0518,0.00746,0,0.459,0.274,125.908,audio_features,382B9A7ABuP7NSVb7JUgYY,spotify:track:382B9A7ABuP7NSVb7JUgYY,https://api.spotify.com/v1/tracks/382B9A7ABuP7NSVb7JUgYY,https://api.spotify.com/v1/audio-analysis/382B9A7ABuP7NSVb7JUgYY,155866,4
4183,GOONIE,zaza,50,0.818,0.375,5,-11.942,0,0.359,0.59,0,0.108,0.428,131.011,audio_features,34yUUxC8197ZAoUafOPvcO,spotify:track:34yUUxC8197ZAoUafOPvcO,https://api.spotify.com/v1/tracks/34yUUxC8197ZAoUafOPvcO,https://api.spotify.com/v1/audio-analysis/34yUUxC8197ZAoUafOPvcO,175892,4
4184,The Bran Flakes,Stumble Out Of Bed,7,0.575,0.711,1,-10.45,1,0.0311,0.0283,0.00642,0.2,0.624,200.441,audio_features,2jtmNBO0IIRN6PujgEefPm,spotify:track:2jtmNBO0IIRN6PujgEefPm,https://api.spotify.com/v1/tracks/2jtmNBO0IIRN6PujgEefPm,https://api.spotify.com/v1/audio-analysis/2jtmNBO0IIRN6PujgEefPm,171027,4
4185,Barike,Iau Ra Biavi,12,0.629,0.478,3,-12.424,1,0.101,0.792,0.000265,0.0806,0.764,177.251,audio_features,1atSGCGGcFZrirT6MuvX5q,spotify:track:1atSGCGGcFZrirT6MuvX5q,https://api.spotify.com/v1/tracks/1atSGCGGcFZrirT6MuvX5q,https://api.spotify.com/v1/audio-analysis/1atSGCGGcFZrirT6MuvX5q,215667,4
4186,Robert Frost,Mending Wall,14,0.691,0.166,9,-21.504,1,0.955,0.96,0,0.299,0.389,137.537,audio_features,7i7Td0fz40WxGA8ANVP0x5,spotify:track:7i7Td0fz40WxGA8ANVP0x5,https://api.spotify.com/v1/tracks/7i7Td0fz40WxGA8ANVP0x5,https://api.spotify.com/v1/audio-analysis/7i7Td0fz40WxGA8ANVP0x5,140518,3
4187,Antonina Krzyszton,Perłowa łódź,36,0.632,0.0557,0,-12.476,0,0.0415,0.933,5.95e-06,0.109,0.416,119.538,audio_features,5QqevZBRg9cbzNmiG46BmM,spotify:track:5QqevZBRg9cbzNmiG46BmM,https://api.spotify.com/v1/tracks/5QqevZBRg9cbzNmiG46BmM,https://api.spotify.com/v1/audio-analysis/5QqevZBRg9cbzNmiG46BmM,327040,4
4188,Petr Narozny,Cert a Kaca,19,0.715,0.3,9,-14.705,1,0.948,0.843,0,0.134,0.444,110.056,audio_features,465Iaxr92OpIBLSSqh17Uf,spotify:track:465Iaxr92OpIBLSSqh17Uf,https://api.spotify.com/v1/tracks/465Iaxr92OpIBLSSqh17Uf,https://api.spotify.com/v1/audio-analysis/465Iaxr92OpIBLSSqh17Uf,1240373,4
4189,HoopsandHipHop,"Cianwood City (From ""Pokémon HeartGold/SoulSilver"")",39,0.706,0.647,8,-5.751,1,0.0496,0.0769,0.0222,0.127,0.449,90.03,audio_features,5aRcOiR3Z5KzizQ1bgNRaY,spotify:track:5aRcOiR3Z5KzizQ1bgNRaY,https://api.spotify.com/v1/tracks/5aRcOiR3Z5KzizQ1bgNRaY,https://api.spotify.com/v1/audio-analysis/5aRcOiR3Z5KzizQ1bgNRaY,220680,4
4190,Dúo Quintana - Escalante,13 Tuyuti,34,0.58,0.607,5,-9.029,1,0.047,0.755,0,0.354,0.957,80.833,audio_features,4QBGJvnl8172Hd4k0R5dzr,spotify:track:4QBGJvnl8172Hd4k0R5dzr,https://api.spotify.com/v1/tracks/4QBGJvnl8172Hd4k0R5dzr,https://api.spotify.com/v1/audio-analysis/4QBGJvnl8172Hd4k0R5dzr,230947,4
4191,The Strathclyde Police Pipe Band,Lynn's Trip to Belfast - The Wee Howff - Glen Mallon,16,0.325,0.887,2,-10.354,0,0.258,0.00414,0.982,0.405,0.587,92.59,audio_features,0RJaokH05BGwsY70WM2gTm,spotify:track:0RJaokH05BGwsY70WM2gTm,https://api.spotify.com/v1/tracks/0RJaokH05BGwsY70WM2gTm,https://api.spotify.com/v1/audio-analysis/0RJaokH05BGwsY70WM2gTm,142493,3
4192,Patrick the Pan,Remanenty serca (feat. Daria Zawiałow),46,0.68,0.709,7,-7.227,0,0.0302,0.299,1.35e-05,0.103,0.518,128.037,audio_features,0EnacQac85WR27ztWrqCIu,spotify:track:0EnacQac85WR27ztWrqCIu,https://api.spotify.com/v1/tracks/0EnacQac85WR27ztWrqCIu,https://api.spotify.com/v1/audio-analysis/0EnacQac85WR27ztWrqCIu,222348,4
4193,Gruby Mielzky,Jak Wyśnię,40,0.735,0.63,1,-7.131,1,0.343,0.0432,7.22e-05,0.16,0.319,161.083,audio_features,6XL81eyE1CGZmoAamOcGW8,spotify:track:6XL81eyE1CGZmoAamOcGW8,https://api.spotify.com/v1/tracks/6XL81eyE1CGZmoAamOcGW8,https://api.spotify.com/v1/audio-analysis/6XL81eyE1CGZmoAamOcGW8,221907,4
4194,Lao Che,Wojenka,48,0.84,0.845,2,-7.448,0,0.0587,0.321,0.000343,0.0565,0.802,96.051,audio_features,675FZ1NEbcwiCO9vHoiQpu,spotify:track:675FZ1NEbcwiCO9vHoiQpu,https://api.spotify.com/v1/tracks/675FZ1NEbcwiCO9vHoiQpu,https://api.spotify.com/v1/audio-analysis/675FZ1NEbcwiCO9vHoiQpu,210253,4
4195,Tomasz Bednarczyk,Saturday Evening,30,0.16,0.0478,6,-27.802,1,0.0449,0.96,0.941,0.229,0.0348,58.203,audio_features,4iWCvD8yvX4dZgJbCFvn7W,spotify:track:4iWCvD8yvX4dZgJbCFvn7W,https://api.spotify.com/v1/tracks/4iWCvD8yvX4dZgJbCFvn7W,https://api.spotify.com/v1/audio-analysis/4iWCvD8yvX4dZgJbCFvn7W,297960,4
4196,Kriegsmaschine,Residual Blight,34,0.392,0.986,6,-5.582,1,0.13,1.11e-06,0.863,0.207,0.0514,125.079,audio_features,3RmIy4W25sTDW3Sl2o7OfF,spotify:track:3RmIy4W25sTDW3Sl2o7OfF,https://api.spotify.com/v1/tracks/3RmIy4W25sTDW3Sl2o7OfF,https://api.spotify.com/v1/audio-analysis/3RmIy4W25sTDW3Sl2o7OfF,441920,3
4197,Tadeusz Nalepa,Dbaj o miłość,34,0.692,0.367,0,-12.503,1,0.0308,0.00519,0.368,0.161,0.854,79.348,audio_features,5F2Uo73VTPFi083dnlqX1Q,spotify:track:5F2Uo73VTPFi083dnlqX1Q,https://api.spotify.com/v1/tracks/5F2Uo73VTPFi083dnlqX1Q,https://api.spotify.com/v1/audio-analysis/5F2Uo73VTPFi083dnlqX1Q,471400,4
4198,Krzysztof Penderecki,Song of Cherubim,3,0.188,0.0137,10,-27.883,0,0.0373,0.991,0.0355,0.0756,0.036,73.699,audio_features,7xSGaJKRbkqQfvqzv3ZbvH,spotify:track:7xSGaJKRbkqQfvqzv3ZbvH,https://api.spotify.com/v1/tracks/7xSGaJKRbkqQfvqzv3ZbvH,https://api.spotify.com/v1/audio-analysis/7xSGaJKRbkqQfvqzv3ZbvH,345480,3
4199,Zygmunt Noskowski,Symphony No. 1 in A Major: II. Adagio cantabile,11,0.0778,0.0736,2,-21.513,1,0.0407,0.975,0.823,0.0972,0.0368,80.612,audio_features,3AuKbG1UCg7BaRz48wurRW,spotify:track:3AuKbG1UCg7BaRz48wurRW,https://api.spotify.com/v1/tracks/3AuKbG1UCg7BaRz48wurRW,https://api.spotify.com/v1/audio-analysis/3AuKbG1UCg7BaRz48wurRW,699253,4
4200,Johann Sebastian Bach,"Herz und Mund und Tat und Leben, Cantata BWV 147: Jesu, Joy of Man's Desiring (Arr. for Piano by Myra Hess)",49,0.239,0.0142,7,-29.65,1,0.0438,0.995,0.894,0.0659,0.306,172.559,audio_features,2Tz7fLm0pWasWCCfJiHPlJ,spotify:track:2Tz7fLm0pWasWCCfJiHPlJ,https://api.spotify.com/v1/tracks/2Tz7fLm0pWasWCCfJiHPlJ,https://api.spotify.com/v1/audio-analysis/2Tz7fLm0pWasWCCfJiHPlJ,243373,3
4201,Tadeusz Baird,"Colas Breugnon - Suite (1995 Digital Remaster): Kantylena molosna (Larghetto, con amore)",1,0.226,0.0147,5,-33.42,0,0.0437,0.948,0.828,0.0721,0.0366,92.159,audio_features,0YUBTsYFzEib7pNkWqhZ2P,spotify:track:0YUBTsYFzEib7pNkWqhZ2P,https://api.spotify.com/v1/tracks/0YUBTsYFzEib7pNkWqhZ2P,https://api.spotify.com/v1/audio-analysis/0YUBTsYFzEib7pNkWqhZ2P,190827,4
4202,Azarath,Supreme Reign of Tiamat,15,0.217,0.978,10,-4.036,0,0.106,5.85e-06,6.78e-05,0.0756,0.0444,199.91,audio_features,3OwwqNazBFJzuSqm2SAZDK,spotify:track:3OwwqNazBFJzuSqm2SAZDK,https://api.spotify.com/v1/tracks/3OwwqNazBFJzuSqm2SAZDK,https://api.spotify.com/v1/audio-analysis/3OwwqNazBFJzuSqm2SAZDK,240173,4
4203,Mikołaj Zieleński,Benedicimus Deum Coeli,8,0.172,0.252,9,-17.795,0,0.0649,0.992,7.51e-05,0.0813,0.0729,173.559,audio_features,2mUOT4wMb4FtgBcP0YhWtH,spotify:track:2mUOT4wMb4FtgBcP0YhWtH,https://api.spotify.com/v1/tracks/2mUOT4wMb4FtgBcP0YhWtH,https://api.spotify.com/v1/audio-analysis/2mUOT4wMb4FtgBcP0YhWtH,137093,4
4204,Rysy,4GET,42,0.732,0.75,6,-7.907,1,0.0599,0.00301,0.79,0.145,0.433,135.037,audio_features,6ZKiUyhKPQtuSlPGDJ3cqd,spotify:track:6ZKiUyhKPQtuSlPGDJ3cqd,https://api.spotify.com/v1/tracks/6ZKiUyhKPQtuSlPGDJ3cqd,https://api.spotify.com/v1/audio-analysis/6ZKiUyhKPQtuSlPGDJ3cqd,151098,4
4205,Lonker See,Gdynia80,9,0.262,0.673,2,-9.323,1,0.0392,0.00138,0.653,0.102,0.347,137.374,audio_features,3WgKdDAPdBOSQN5Ge5c61q,spotify:track:3WgKdDAPdBOSQN5Ge5c61q,https://api.spotify.com/v1/tracks/3WgKdDAPdBOSQN5Ge5c61q,https://api.spotify.com/v1/audio-analysis/3WgKdDAPdBOSQN5Ge5c61q,483000,4
4206,Lutto Lento,Fern Flowers,23,0.769,0.893,1,-10.534,1,0.0729,0.0216,0.9,0.118,0.322,99.408,audio_features,60jGfXjxMVaCtuPiDN81qx,spotify:track:60jGfXjxMVaCtuPiDN81qx,https://api.spotify.com/v1/tracks/60jGfXjxMVaCtuPiDN81qx,https://api.spotify.com/v1/audio-analysis/60jGfXjxMVaCtuPiDN81qx,272327,4
4207,Kapela ze Wsi Warszawa,Uwodzenie,25,0.596,0.538,0,-8.212,0,0.0287,0.0457,0.723,0.0951,0.518,131.978,audio_features,7eeZufCDc08ryJFAQJy4iF,spotify:track:7eeZufCDc08ryJFAQJy4iF,https://api.spotify.com/v1/tracks/7eeZufCDc08ryJFAQJy4iF,https://api.spotify.com/v1/audio-analysis/7eeZufCDc08ryJFAQJy4iF,443127,4
4208,Radogost,Raróg,18,0.43,0.824,10,-6.127,1,0.0877,7.81e-05,0.0765,0.111,0.58,140.058,audio_features,0h3c4C1sNRkdAk3MhOj7FD,spotify:track:0h3c4C1sNRkdAk3MhOj7FD,https://api.spotify.com/v1/tracks/0h3c4C1sNRkdAk3MhOj7FD,https://api.spotify.com/v1/audio-analysis/0h3c4C1sNRkdAk3MhOj7FD,267991,4
4209,Mazolewski Gonzalez Quintet,Astigmatic,0,0.383,0.256,0,-15.378,1,0.0749,0.0802,0.635,0.124,0.17,86.299,audio_features,6TWIUINpOzCr2JHQbfJ1Hh,spotify:track:6TWIUINpOzCr2JHQbfJ1Hh,https://api.spotify.com/v1/tracks/6TWIUINpOzCr2JHQbfJ1Hh,https://api.spotify.com/v1/audio-analysis/6TWIUINpOzCr2JHQbfJ1Hh,678673,4
4210,Dezerter,IDI,30,0.523,0.9,4,-8.264,0,0.0711,0.000481,0.000818,0.0967,0.768,140.135,audio_features,2b3UvuZvWKEKZ9C3iZG5b3,spotify:track:2b3UvuZvWKEKZ9C3iZG5b3,https://api.spotify.com/v1/tracks/2b3UvuZvWKEKZ9C3iZG5b3,https://api.spotify.com/v1/audio-analysis/2b3UvuZvWKEKZ9C3iZG5b3,150857,4
4211,Borixon,MIŚ,52,0.843,0.773,2,-7.262,1,0.247,0.0737,0,0.154,0.463,98.993,audio_features,77RvOQu8Gf7LSlOfJWoVOK,spotify:track:77RvOQu8Gf7LSlOfJWoVOK,https://api.spotify.com/v1/tracks/77RvOQu8Gf7LSlOfJWoVOK,https://api.spotify.com/v1/audio-analysis/77RvOQu8Gf7LSlOfJWoVOK,145758,4
4212,Muchy,Szaroróżowe - Radio edit,44,0.756,0.484,5,-10.757,1,0.0408,0.00214,0.0181,0.142,0.589,130.001,audio_features,4XIjWDsYYVZM50yalkZt7X,spotify:track:4XIjWDsYYVZM50yalkZt7X,https://api.spotify.com/v1/tracks/4XIjWDsYYVZM50yalkZt7X,https://api.spotify.com/v1/audio-analysis/4XIjWDsYYVZM50yalkZt7X,264400,4
4213,L.Stadt,Oczy kamienic,35,0.574,0.34,1,-9.32,1,0.029,0.799,0.00656,0.0539,0.218,124.104,audio_features,35czkUrNqDjDb8yOyGuYc3,spotify:track:35czkUrNqDjDb8yOyGuYc3,https://api.spotify.com/v1/tracks/35czkUrNqDjDb8yOyGuYc3,https://api.spotify.com/v1/audio-analysis/35czkUrNqDjDb8yOyGuYc3,286307,3
4214,Tomasz Stanko Quintet,May Sun,32,0.276,0.0408,8,-30.078,1,0.0333,0.986,0.915,0.132,0.0971,89.021,audio_features,19JUTxqb12ibfHLhFuyYod,spotify:track:19JUTxqb12ibfHLhFuyYod,https://api.spotify.com/v1/tracks/19JUTxqb12ibfHLhFuyYod,https://api.spotify.com/v1/audio-analysis/19JUTxqb12ibfHLhFuyYod,167107,3
4215,Kat & Roman Kostrzewski,Łza dla cieniów minionych,33,0.581,0.631,7,-6.608,0,0.0258,0.732,0.000318,0.123,0.215,84.996,audio_features,0sEc7dzGAYl5qoIYalwu94,spotify:track:0sEc7dzGAYl5qoIYalwu94,https://api.spotify.com/v1/tracks/0sEc7dzGAYl5qoIYalwu94,https://api.spotify.com/v1/audio-analysis/0sEc7dzGAYl5qoIYalwu94,312533,4
4216,Mentally Blind,Traces,25,0.422,0.98,3,-3.848,0,0.166,0.000136,0.41,0.355,0.0745,143.066,audio_features,7IZ0URCgKmDytiorrqiWib,spotify:track:7IZ0URCgKmDytiorrqiWib,https://api.spotify.com/v1/tracks/7IZ0URCgKmDytiorrqiWib,https://api.spotify.com/v1/audio-analysis/7IZ0URCgKmDytiorrqiWib,198252,4
4217,Marcin Wasilewski Trio,Riders On The Storm,49,0.45,0.0944,0,-26.006,0,0.0359,0.917,0.866,0.0958,0.511,88.236,audio_features,6YDi1zFfIPb5DxYPLKPF3s,spotify:track:6YDi1zFfIPb5DxYPLKPF3s,https://api.spotify.com/v1/tracks/6YDi1zFfIPb5DxYPLKPF3s,https://api.spotify.com/v1/audio-analysis/6YDi1zFfIPb5DxYPLKPF3s,333213,4
4218,Nagrobki,Kolejny Rok W Urnie,25,0.604,0.586,4,-9.194,0,0.34,0.0685,0.124,0.176,0.221,116.043,audio_features,31mBz7h0PEREzMpqCbsUek,spotify:track:31mBz7h0PEREzMpqCbsUek,https://api.spotify.com/v1/tracks/31mBz7h0PEREzMpqCbsUek,https://api.spotify.com/v1/audio-analysis/31mBz7h0PEREzMpqCbsUek,185093,4
4219,Molesta Ewenement,Tak Miało Być,46,0.689,0.83,4,-6.034,0,0.179,0.431,0,0.274,0.641,91.03,audio_features,4BQhsIR1NxYGko329dWyYu,spotify:track:4BQhsIR1NxYGko329dWyYu,https://api.spotify.com/v1/tracks/4BQhsIR1NxYGko329dWyYu,https://api.spotify.com/v1/audio-analysis/4BQhsIR1NxYGko329dWyYu,276893,4
4220,Lanberry,Nocny Express,50,0.739,0.808,3,-4.617,0,0.0311,0.00129,1.85e-05,0.0816,0.662,130.041,audio_features,62aABxu8EZisN4vbJjKtMf,spotify:track:62aABxu8EZisN4vbJjKtMf,https://api.spotify.com/v1/tracks/62aABxu8EZisN4vbJjKtMf,https://api.spotify.com/v1/audio-analysis/62aABxu8EZisN4vbJjKtMf,156923,4
